OG0019008	aten_0.1.m1.19626.m1				
OG0019009	aten_0.1.m1.21286.m1				
OG0019010	aten_0.1.m1.6422.m1				
OG0019011	aten_0.1.m1.7772.m1				
OG0019012	aten_0.1.m1.32153.m1				
OG0019013	aten_0.1.m1.8148.m1				
OG0019014	aten_0.1.m1.24524.m1				
OG0019015	aten_0.1.m1.33073.m1				
OG0019016	aten_0.1.m1.29868.m1				
OG0019017	aten_0.1.m1.16946.m1				
OG0019018	aten_0.1.m1.35360.m1				
OG0019019	aten_0.1.m1.15487.m1				
OG0019020	aten_0.1.m1.19168.m1				
OG0019021	aten_0.1.m1.16842.m1				
OG0019022	aten_0.1.m1.19184.m1				
OG0019023	aten_0.1.m1.1330.m1				
OG0019024	aten_0.1.m1.28109.m1				
OG0019025	aten_0.1.m1.13246.m1				
OG0019026	aten_0.1.m1.11112.m1				
OG0019027	aten_0.1.m1.27294.m1				
OG0019028	aten_0.1.m1.20632.m1				
OG0019029	aten_0.1.m1.29133.m1				
OG0019030	aten_0.1.m1.35317.m1				
OG0019031	aten_0.1.m1.10729.m1				
OG0019032	aten_0.1.m1.13793.m1				
OG0019033	aten_0.1.m1.34580.m1				
OG0019034	aten_0.1.m1.18324.m1				
OG0019035	aten_0.1.m1.647.m1				
OG0019036	aten_0.1.m1.12837.m1				
OG0019037	aten_0.1.m1.10293.m1				
OG0019038	aten_0.1.m1.30688.m1				
OG0019039	aten_0.1.m1.20438.m1				
OG0019040	aten_0.1.m1.3075.m1				
OG0019041	aten_0.1.m1.15744.m1				
OG0019042	aten_0.1.m1.3767.m1				
OG0019043	aten_0.1.m1.820.m1				
OG0019044	aten_0.1.m1.33139.m1				
OG0019045	aten_0.1.m1.16853.m1				
OG0019046	aten_0.1.m1.36621.m1				
OG0019047	aten_0.1.m1.28061.m1				
OG0019048	aten_0.1.m1.10574.m1				
OG0019049	aten_0.1.m1.3341.m1				
OG0019050	aten_0.1.m1.20955.m1				
OG0019051	aten_0.1.m1.1410.m1				
OG0019052	aten_0.1.m1.9601.m1				
OG0019053	aten_0.1.m1.18591.m1				
OG0019054	aten_0.1.m1.33538.m1				
OG0019055	aten_0.1.m1.38320.m1				
OG0019056	aten_0.1.m1.22197.m1				
OG0019057	aten_0.1.m1.30364.m1				
OG0019058	aten_0.1.m1.25968.m1				
OG0019059	aten_0.1.m1.35222.m1				
OG0019060	aten_0.1.m1.35620.m1				
OG0019061	aten_0.1.m1.21862.m1				
OG0019062	aten_0.1.m1.18780.m1				
OG0019063	aten_0.1.m1.20380.m1				
OG0019064	aten_0.1.m1.7687.m1				
OG0019065	aten_0.1.m1.22778.m1				
OG0019066	aten_0.1.m1.37288.m1				
OG0019067	aten_0.1.m1.4711.m1				
OG0019068	aten_0.1.m1.29068.m1				
OG0019069	aten_0.1.m1.9698.m1				
OG0019070	aten_0.1.m1.25176.m1				
OG0019071	aten_0.1.m1.9753.m1				
OG0019072	aten_0.1.m1.26093.m1				
OG0019073	aten_0.1.m1.21738.m1				
OG0019074	aten_0.1.m1.25624.m1				
OG0019075	aten_0.1.m1.12820.m1				
OG0019076	aten_0.1.m1.2110.m1				
OG0019077	aten_0.1.m1.35935.m1				
OG0019078	aten_0.1.m1.8615.m1				
OG0019079	aten_0.1.m1.27244.m1				
OG0019080	aten_0.1.m1.27152.m1				
OG0019081	aten_0.1.m1.4086.m1				
OG0019082	aten_0.1.m1.16172.m1				
OG0019083	aten_0.1.m1.6532.m1				
OG0019084	aten_0.1.m1.33253.m1				
OG0019085	aten_0.1.m1.33600.m1				
OG0019086	aten_0.1.m1.21271.m1				
OG0019087	aten_0.1.m1.20408.m1				
OG0019088	aten_0.1.m1.4791.m1				
OG0019089	aten_0.1.m1.23955.m1				
OG0019090	aten_0.1.m1.17494.m1				
OG0019091	aten_0.1.m1.4270.m1				
OG0019092	aten_0.1.m1.36913.m1				
OG0019093	aten_0.1.m1.5342.m1				
OG0019094	aten_0.1.m1.25221.m1				
OG0019095	aten_0.1.m1.19663.m1				
OG0019096	aten_0.1.m1.11863.m1				
OG0019097	aten_0.1.m1.31625.m1				
OG0019098	aten_0.1.m1.35654.m1				
OG0019099	aten_0.1.m1.22851.m1				
OG0019100	aten_0.1.m1.37119.m1				
OG0019101	aten_0.1.m1.4884.m1				
OG0019102	aten_0.1.m1.6059.m1				
OG0019103	aten_0.1.m1.4391.m1				
OG0019104	aten_0.1.m1.10641.m1				
OG0019105	aten_0.1.m1.29295.m1				
OG0019106	aten_0.1.m1.20329.m1				
OG0019107	aten_0.1.m1.35244.m1				
OG0019108	aten_0.1.m1.25916.m1				
OG0019109	aten_0.1.m1.2052.m1				
OG0019110	aten_0.1.m1.29026.m1				
OG0019111	aten_0.1.m1.14081.m1				
OG0019112	aten_0.1.m1.4826.m1				
OG0019113	aten_0.1.m1.24034.m1				
OG0019114	aten_0.1.m1.24608.m1				
OG0019115	aten_0.1.m1.36801.m1				
OG0019116	aten_0.1.m1.27850.m1				
OG0019117	aten_0.1.m1.9422.m1				
OG0019118	aten_0.1.m1.15226.m1				
OG0019119	aten_0.1.m1.25626.m1				
OG0019120	aten_0.1.m1.6697.m1				
OG0019121	aten_0.1.m1.28541.m1				
OG0019122	aten_0.1.m1.32876.m1				
OG0019123	aten_0.1.m1.2782.m1				
OG0019124	aten_0.1.m1.130.m1				
OG0019125	aten_0.1.m1.17694.m1				
OG0019126	aten_0.1.m1.7879.m1				
OG0019127	aten_0.1.m1.28647.m1				
OG0019128	aten_0.1.m1.18467.m1				
OG0019129	aten_0.1.m1.14927.m1				
OG0019130	aten_0.1.m1.16401.m1				
OG0019131	aten_0.1.m1.33733.m1				
OG0019132	aten_0.1.m1.4889.m1				
OG0019133	aten_0.1.m1.34718.m1				
OG0019134	aten_0.1.m1.27259.m1				
OG0019135	aten_0.1.m1.28812.m1				
OG0019136	aten_0.1.m1.23197.m1				
OG0019137	aten_0.1.m1.6870.m1				
OG0019138	aten_0.1.m1.17393.m1				
OG0019139	aten_0.1.m1.16699.m1				
OG0019140	aten_0.1.m1.4872.m1				
OG0019141	aten_0.1.m1.11075.m1				
OG0019142	aten_0.1.m1.12276.m1				
OG0019143	aten_0.1.m1.9.m1				
OG0019144	aten_0.1.m1.3543.m1				
OG0019145	aten_0.1.m1.27130.m1				
OG0019146	aten_0.1.m1.26617.m1				
OG0019147	aten_0.1.m1.31034.m1				
OG0019148	aten_0.1.m1.33268.m1				
OG0019149	aten_0.1.m1.23357.m1				
OG0019150	aten_0.1.m1.37717.m1				
OG0019151	aten_0.1.m1.27202.m1				
OG0019152	aten_0.1.m1.26804.m1				
OG0019153	aten_0.1.m1.27491.m1				
OG0019154	aten_0.1.m1.22871.m1				
OG0019155	aten_0.1.m1.21018.m1				
OG0019156	aten_0.1.m1.23266.m1				
OG0019157	aten_0.1.m1.7146.m1				
OG0019158	aten_0.1.m1.24181.m1				
OG0019159	aten_0.1.m1.2818.m1				
OG0019160	aten_0.1.m1.12241.m1				
OG0019161	aten_0.1.m1.15748.m1				
OG0019162	aten_0.1.m1.35602.m1				
OG0019163	aten_0.1.m1.35967.m1				
OG0019164	aten_0.1.m1.31520.m1				
OG0019165	aten_0.1.m1.26205.m1				
OG0019166	aten_0.1.m1.36769.m1				
OG0019167	aten_0.1.m1.6963.m1				
OG0019168	aten_0.1.m1.7233.m1				
OG0019169	aten_0.1.m1.27875.m1				
OG0019170	aten_0.1.m1.372.m1				
OG0019171	aten_0.1.m1.14513.m1				
OG0019172	aten_0.1.m1.5790.m1				
OG0019173	aten_0.1.m1.32143.m1				
OG0019174	aten_0.1.m1.4451.m1				
OG0019175	aten_0.1.m1.1673.m1				
OG0019176	aten_0.1.m1.5476.m1				
OG0019177	aten_0.1.m1.13702.m1				
OG0019178	aten_0.1.m1.12037.m1				
OG0019179	aten_0.1.m1.27826.m1				
OG0019180	aten_0.1.m1.26526.m1				
OG0019181	aten_0.1.m1.1186.m1				
OG0019182	aten_0.1.m1.22804.m1				
OG0019183	aten_0.1.m1.9827.m1				
OG0019184	aten_0.1.m1.11476.m1				
OG0019185	aten_0.1.m1.22296.m1				
OG0019186	aten_0.1.m1.15734.m1				
OG0019187	aten_0.1.m1.24431.m1				
OG0019188	aten_0.1.m1.13190.m1				
OG0019189	aten_0.1.m1.26797.m1				
OG0019190	aten_0.1.m1.10516.m1				
OG0019191	aten_0.1.m1.4968.m1				
OG0019192	aten_0.1.m1.25983.m1				
OG0019193	aten_0.1.m1.31064.m1				
OG0019194	aten_0.1.m1.4386.m1				
OG0019195	aten_0.1.m1.29693.m1				
OG0019196	aten_0.1.m1.15201.m1				
OG0019197	aten_0.1.m1.20036.m1				
OG0019198	aten_0.1.m1.6016.m1				
OG0019199	aten_0.1.m1.27066.m1				
OG0019200	aten_0.1.m1.27226.m1				
OG0019201	aten_0.1.m1.16909.m1				
OG0019202	aten_0.1.m1.12181.m1				
OG0019203	aten_0.1.m1.16873.m1				
OG0019204	aten_0.1.m1.13918.m1				
OG0019205	aten_0.1.m1.11395.m1				
OG0019206	aten_0.1.m1.26038.m1				
OG0019207	aten_0.1.m1.24391.m1				
OG0019208	aten_0.1.m1.37692.m1				
OG0019209	aten_0.1.m1.8902.m1				
OG0019210	aten_0.1.m1.37081.m1				
OG0019211	aten_0.1.m1.36638.m1				
OG0019212	aten_0.1.m1.2222.m1				
OG0019213	aten_0.1.m1.38162.m1				
OG0019214	aten_0.1.m1.20540.m1				
OG0019215	aten_0.1.m1.9148.m1				
OG0019216	aten_0.1.m1.17167.m1				
OG0019217	aten_0.1.m1.5272.m1				
OG0019218	aten_0.1.m1.12828.m1				
OG0019219	aten_0.1.m1.37485.m1				
OG0019220	aten_0.1.m1.31715.m1				
OG0019221	aten_0.1.m1.22794.m1				
OG0019222	aten_0.1.m1.20493.m1				
OG0019223	aten_0.1.m1.30725.m1				
OG0019224	aten_0.1.m1.8515.m1				
OG0019225	aten_0.1.m1.33323.m1				
OG0019226	aten_0.1.m1.9204.m1				
OG0019227	aten_0.1.m1.510.m1				
OG0019228	aten_0.1.m1.745.m1				
OG0019229	aten_0.1.m1.8735.m1				
OG0019230	aten_0.1.m1.28356.m1				
OG0019231	aten_0.1.m1.17127.m1				
OG0019232	aten_0.1.m1.35006.m1				
OG0019233	aten_0.1.m1.9684.m1				
OG0019234	aten_0.1.m1.35639.m1				
OG0019235	aten_0.1.m1.10186.m1				
OG0019236	aten_0.1.m1.5936.m1				
OG0019237	aten_0.1.m1.36596.m1				
OG0019238	aten_0.1.m1.29198.m1				
OG0019239	aten_0.1.m1.3604.m1				
OG0019240	aten_0.1.m1.19995.m1				
OG0019241	aten_0.1.m1.26967.m1				
OG0019242	aten_0.1.m1.7743.m1				
OG0019243	aten_0.1.m1.11971.m1				
OG0019244	aten_0.1.m1.13649.m1				
OG0019245	aten_0.1.m1.35561.m1				
OG0019246	aten_0.1.m1.14824.m1				
OG0019247	aten_0.1.m1.5857.m1				
OG0019248	aten_0.1.m1.5912.m1				
OG0019249	aten_0.1.m1.21848.m1				
OG0019250	aten_0.1.m1.3659.m1				
OG0019251	aten_0.1.m1.31762.m1				
OG0019252	aten_0.1.m1.10220.m1				
OG0019253	aten_0.1.m1.9974.m1				
OG0019254	aten_0.1.m1.15179.m1				
OG0019255	aten_0.1.m1.28962.m1				
OG0019256	aten_0.1.m1.15246.m1				
OG0019257	aten_0.1.m1.8526.m1				
OG0019258	aten_0.1.m1.20525.m1				
OG0019259	aten_0.1.m1.8821.m1				
OG0019260	aten_0.1.m1.23085.m1				
OG0019261	aten_0.1.m1.29541.m1				
OG0019262	aten_0.1.m1.13909.m1				
OG0019263	aten_0.1.m1.33721.m1				
OG0019264	aten_0.1.m1.11431.m1				
OG0019265	aten_0.1.m1.12520.m1				
OG0019266	aten_0.1.m1.19903.m1				
OG0019267	aten_0.1.m1.6200.m1				
OG0019268	aten_0.1.m1.35049.m1				
OG0019269	aten_0.1.m1.17512.m1				
OG0019270	aten_0.1.m1.16586.m1				
OG0019271	aten_0.1.m1.27870.m1				
OG0019272	aten_0.1.m1.18010.m1				
OG0019273	aten_0.1.m1.9197.m1				
OG0019274	aten_0.1.m1.24166.m1				
OG0019275	aten_0.1.m1.13844.m1				
OG0019276	aten_0.1.m1.30992.m1				
OG0019277	aten_0.1.m1.33115.m1				
OG0019278	aten_0.1.m1.8031.m1				
OG0019279	aten_0.1.m1.23977.m1				
OG0019280	aten_0.1.m1.8756.m1				
OG0019281	aten_0.1.m1.6710.m1				
OG0019282	aten_0.1.m1.6782.m1				
OG0019283	aten_0.1.m1.24172.m1				
OG0019284	aten_0.1.m1.9756.m1				
OG0019285	aten_0.1.m1.21156.m1				
OG0019286	aten_0.1.m1.25635.m1				
OG0019287	aten_0.1.m1.437.m1				
OG0019288	aten_0.1.m1.20097.m1				
OG0019289	aten_0.1.m1.15730.m1				
OG0019290	aten_0.1.m1.21023.m1				
OG0019291	aten_0.1.m1.23393.m1				
OG0019292	aten_0.1.m1.6433.m1				
OG0019293	aten_0.1.m1.9942.m1				
OG0019294	aten_0.1.m1.9722.m1				
OG0019295	aten_0.1.m1.11396.m1				
OG0019296	aten_0.1.m1.22842.m1				
OG0019297	aten_0.1.m1.20444.m1				
OG0019298	aten_0.1.m1.21783.m1				
OG0019299	aten_0.1.m1.32787.m1				
OG0019300	aten_0.1.m1.34316.m1				
OG0019301	aten_0.1.m1.25711.m1				
OG0019302	aten_0.1.m1.25518.m1				
OG0019303	aten_0.1.m1.19233.m1				
OG0019304	aten_0.1.m1.21544.m1				
OG0019305	aten_0.1.m1.29196.m1				
OG0019306	aten_0.1.m1.10019.m1				
OG0019307	aten_0.1.m1.3903.m1				
OG0019308	aten_0.1.m1.3713.m1				
OG0019309	aten_0.1.m1.11306.m1				
OG0019310	aten_0.1.m1.16567.m1				
OG0019311	aten_0.1.m1.4034.m1				
OG0019312	aten_0.1.m1.20936.m1				
OG0019313	aten_0.1.m1.23622.m1				
OG0019314	aten_0.1.m1.32017.m1				
OG0019315	aten_0.1.m1.15723.m1				
OG0019316	aten_0.1.m1.26985.m1				
OG0019317	aten_0.1.m1.24254.m1				
OG0019318	aten_0.1.m1.28556.m1				
OG0019319	aten_0.1.m1.16363.m1				
OG0019320	aten_0.1.m1.35284.m1				
OG0019321	aten_0.1.m1.25473.m1				
OG0019322	aten_0.1.m1.22098.m1				
OG0019323	aten_0.1.m1.21316.m1				
OG0019324	aten_0.1.m1.2575.m1				
OG0019325	aten_0.1.m1.35058.m1				
OG0019326	aten_0.1.m1.23614.m1				
OG0019327	aten_0.1.m1.18826.m1				
OG0019328	aten_0.1.m1.23284.m1				
OG0019329	aten_0.1.m1.28787.m1				
OG0019330	aten_0.1.m1.23369.m1				
OG0019331	aten_0.1.m1.29724.m1				
OG0019332	aten_0.1.m1.29834.m1				
OG0019333	aten_0.1.m1.31335.m1				
OG0019334	aten_0.1.m1.16243.m1				
OG0019335	aten_0.1.m1.23741.m1				
OG0019336	aten_0.1.m1.24965.m1				
OG0019337	aten_0.1.m1.18687.m1				
OG0019338	aten_0.1.m1.13500.m1				
OG0019339	aten_0.1.m1.11478.m1				
OG0019340	aten_0.1.m1.29065.m1				
OG0019341	aten_0.1.m1.18124.m1				
OG0019342	aten_0.1.m1.38057.m1				
OG0019343	aten_0.1.m1.29157.m1				
OG0019344	aten_0.1.m1.12943.m1				
OG0019345	aten_0.1.m1.7715.m1				
OG0019346	aten_0.1.m1.33587.m1				
OG0019347	aten_0.1.m1.10929.m1				
OG0019348	aten_0.1.m1.6575.m1				
OG0019349	aten_0.1.m1.30123.m1				
OG0019350	aten_0.1.m1.21241.m1				
OG0019351	aten_0.1.m1.23128.m1				
OG0019352	aten_0.1.m1.10956.m1				
OG0019353	aten_0.1.m1.6034.m1				
OG0019354	aten_0.1.m1.13883.m1				
OG0019355	aten_0.1.m1.19574.m1				
