OG0018894		Montipora_capitata_HIv3___TS.g43280.t1		
OG0018895		Montipora_capitata_HIv3___TS.g32158.t1		
OG0018896		Montipora_capitata_HIv3___RNAseq.g40840.t1		
OG0018897		Montipora_capitata_HIv3___RNAseq.g31348.t1		
OG0018898		Montipora_capitata_HIv3___RNAseq.g38136.t1		
OG0018899		Montipora_capitata_HIv3___RNAseq.g18454.t1		
OG0018900		Montipora_capitata_HIv3___RNAseq.g50154.t1		
OG0018901		Montipora_capitata_HIv3___RNAseq.g18456.t1		
OG0018902		Montipora_capitata_HIv3___TS.g2786.t1		
OG0018903		Montipora_capitata_HIv3___RNAseq.g22305.t1		
OG0018904		Montipora_capitata_HIv3___RNAseq.g2157.t1		
OG0018905		Montipora_capitata_HIv3___RNAseq.g10991.t1		
OG0018906		Montipora_capitata_HIv3___RNAseq.g39132.t1		
OG0018907		Montipora_capitata_HIv3___RNAseq.g6008.t1		
OG0018908		Montipora_capitata_HIv3___TS.g31921.t1		
OG0018909		Montipora_capitata_HIv3___TS.g39218.t1		
OG0018910		Montipora_capitata_HIv3___RNAseq.g49212.t1		
OG0018911		Montipora_capitata_HIv3___TS.g15372.t1		
OG0018912		Montipora_capitata_HIv3___RNAseq.g9126.t1		
OG0018913		Montipora_capitata_HIv3___RNAseq.g46437.t1b		
OG0018914		Montipora_capitata_HIv3___TS.g43031.t1		
OG0018915		Montipora_capitata_HIv3___RNAseq.g22074.t1		
OG0018916		Montipora_capitata_HIv3___RNAseq.g6699.t1		
OG0018917		Montipora_capitata_HIv3___RNAseq.g39333.t1		
OG0018918		Montipora_capitata_HIv3___RNAseq.g3113.t1		
OG0018919		Montipora_capitata_HIv3___TS.g6857.t1		
OG0018920		Montipora_capitata_HIv3___RNAseq.g1214.t1		
OG0018921		Montipora_capitata_HIv3___RNAseq.g43272.t1		
OG0018922		Montipora_capitata_HIv3___TS.g35202.t1		
OG0018923		Montipora_capitata_HIv3___RNAseq.g48151.t1		
OG0018924		Montipora_capitata_HIv3___RNAseq.g11441.t1		
OG0018925		Montipora_capitata_HIv3___TS.g49549.t1		
OG0018926		Montipora_capitata_HIv3___RNAseq.g26964.t1		
OG0018927		Montipora_capitata_HIv3___RNAseq.g21166.t1		
OG0018928		Montipora_capitata_HIv3___RNAseq.g40909.t1		
OG0018929		Montipora_capitata_HIv3___RNAseq.g13183.t1		
OG0018930		Montipora_capitata_HIv3___TS.g17568.t2a		
OG0018931		Montipora_capitata_HIv3___RNAseq.g27779.t1		
OG0018932		Montipora_capitata_HIv3___RNAseq.g33407.t1		
OG0018933		Montipora_capitata_HIv3___RNAseq.g19082.t1		
OG0018934		Montipora_capitata_HIv3___RNAseq.g44550.t1		
OG0018935		Montipora_capitata_HIv3___RNAseq.g14079.t1		
OG0018936		Montipora_capitata_HIv3___TS.g6863.t1		
OG0018937		Montipora_capitata_HIv3___RNAseq.g47601.t1		
OG0018938		Montipora_capitata_HIv3___RNAseq.g18609.t1b		
OG0018939		Montipora_capitata_HIv3___TS.g43816.t1		
OG0018940		Montipora_capitata_HIv3___RNAseq.g39904.t1		
OG0018941		Montipora_capitata_HIv3___TS.g30405.t1		
OG0018942		Montipora_capitata_HIv3___RNAseq.g17179.t1		
OG0018943		Montipora_capitata_HIv3___RNAseq.g46235.t1b		
OG0018944		Montipora_capitata_HIv3___RNAseq.g33043.t1		
OG0018945		Montipora_capitata_HIv3___TS.g24353.t1		
OG0018946		Montipora_capitata_HIv3___RNAseq.g249.t1		
OG0018947		Montipora_capitata_HIv3___RNAseq.g24784.t1b		
OG0018948		Montipora_capitata_HIv3___RNAseq.g35224.t2		
OG0018949		Montipora_capitata_HIv3___RNAseq.g2136.t1		
OG0018950		Montipora_capitata_HIv3___RNAseq.g48636.t1		
OG0018951		Montipora_capitata_HIv3___TS.g27051.t1		
OG0018952		Montipora_capitata_HIv3___TS.g8350.t1		
OG0018953		Montipora_capitata_HIv3___RNAseq.g35982.t1		
OG0018954		Montipora_capitata_HIv3___RNAseq.g30853.t1		
OG0018955		Montipora_capitata_HIv3___RNAseq.g32010.t1		
OG0018956		Montipora_capitata_HIv3___RNAseq.g2976.t1a		
OG0018957		Montipora_capitata_HIv3___RNAseq.g10746.t1		
OG0018958		Montipora_capitata_HIv3___TS.g17032.t1		
OG0018959		Montipora_capitata_HIv3___TS.g29226.t1		
OG0018960		Montipora_capitata_HIv3___TS.g42616.t1		
OG0018961		Montipora_capitata_HIv3___RNAseq.g27131.t1		
OG0018962		Montipora_capitata_HIv3___RNAseq.g13661.t1		
OG0018963		Montipora_capitata_HIv3___RNAseq.g10863.t1		
OG0018964		Montipora_capitata_HIv3___TS.g35086.t1		
OG0018965		Montipora_capitata_HIv3___RNAseq.g11472.t1		
OG0018966		Montipora_capitata_HIv3___RNAseq.g49267.t1		
OG0018967		Montipora_capitata_HIv3___RNAseq.g22090.t1		
OG0018968		Montipora_capitata_HIv3___RNAseq.g38954.t1b		
OG0018969		Montipora_capitata_HIv3___RNAseq.g47673.t1		
OG0018970		Montipora_capitata_HIv3___RNAseq.g688.t1		
OG0018971		Montipora_capitata_HIv3___RNAseq.g387.t1		
OG0018972		Montipora_capitata_HIv3___TS.g10986.t1		
OG0018973		Montipora_capitata_HIv3___RNAseq.g7432.t1		
OG0018974		Montipora_capitata_HIv3___RNAseq.g5796.t1		
OG0018975		Montipora_capitata_HIv3___RNAseq.g20028.t1		
OG0018976		Montipora_capitata_HIv3___RNAseq.g35307.t1		
OG0018977		Montipora_capitata_HIv3___RNAseq.g30939.t1		
OG0018978		Montipora_capitata_HIv3___RNAseq.g9087.t1		
OG0018979		Montipora_capitata_HIv3___TS.g43039.t1		
OG0018980		Montipora_capitata_HIv3___RNAseq.g34491.t1		
OG0018981		Montipora_capitata_HIv3___RNAseq.g32959.t1c		
OG0018982		Montipora_capitata_HIv3___TS.g3329.t1		
OG0018983		Montipora_capitata_HIv3___RNAseq.g17595.t1		
OG0018984		Montipora_capitata_HIv3___RNAseq.12942_t		
OG0018985		Montipora_capitata_HIv3___RNAseq.g36004.t1		
OG0018986		Montipora_capitata_HIv3___RNAseq.g6948.t1		
OG0018987		Montipora_capitata_HIv3___RNAseq.g37233.t1		
OG0018988		Montipora_capitata_HIv3___RNAseq.g6808.t1		
OG0018989		Montipora_capitata_HIv3___TS.g50483.t1		
OG0018990		Montipora_capitata_HIv3___TS.g46355.t1		
OG0018991		Montipora_capitata_HIv3___RNAseq.g36950.t1		
OG0018992		Montipora_capitata_HIv3___TS.g43696.t2		
OG0018993		Montipora_capitata_HIv3___RNAseq.g7425.t1		
OG0018994		Montipora_capitata_HIv3___TS.g20437.t1		
OG0018995		Montipora_capitata_HIv3___RNAseq.g27312.t1		
OG0018996		Montipora_capitata_HIv3___TS.g24648.t1		
OG0018997		Montipora_capitata_HIv3___RNAseq.g31110.t1		
OG0018998		Montipora_capitata_HIv3___RNAseq.g11129.t1		
OG0018999		Montipora_capitata_HIv3___TS.g33801.t1		
OG0019000		Montipora_capitata_HIv3___TS.g21889.t1		
OG0019001		Montipora_capitata_HIv3___TS.g31559.t1		
OG0019002		Montipora_capitata_HIv3___RNAseq.g9209.t1		
OG0019003		Montipora_capitata_HIv3___RNAseq.g48650.t1		
OG0019004		Montipora_capitata_HIv3___RNAseq.g5868.t1		
OG0019005		Montipora_capitata_HIv3___RNAseq.g48353.t1		
OG0019006		Montipora_capitata_HIv3___RNAseq.g4268.t1		
OG0019007		Montipora_capitata_HIv3___RNAseq.g12510.t1		
OG0019008		Montipora_capitata_HIv3___RNAseq.g41418.t1		
OG0019009		Montipora_capitata_HIv3___RNAseq.g377.t1		
OG0019010		Montipora_capitata_HIv3___RNAseq.g27626.t1		
OG0019011		Montipora_capitata_HIv3___RNAseq.g16250.t1		
OG0019012		Montipora_capitata_HIv3___TS.g30856.t1		
OG0019013		Montipora_capitata_HIv3___TS.g35869.t1		
OG0019014		Montipora_capitata_HIv3___TS.g12073.t1		
OG0019015		Montipora_capitata_HIv3___RNAseq.g36966.t1		
OG0019016		Montipora_capitata_HIv3___TS.g47292.t1		
OG0019017		Montipora_capitata_HIv3___RNAseq.g9995.t1		
OG0019018		Montipora_capitata_HIv3___TS.g17401.t1		
OG0019019		Montipora_capitata_HIv3___RNAseq.g27955.t1a		
OG0019020		Montipora_capitata_HIv3___RNAseq.g24768.t1		
OG0019021		Montipora_capitata_HIv3___TS.g37298.t1		
OG0019022		Montipora_capitata_HIv3___TS.g41878.t1		
OG0019023		Montipora_capitata_HIv3___RNAseq.g15536.t1		
OG0019024		Montipora_capitata_HIv3___RNAseq.g7257.t1		
OG0019025		Montipora_capitata_HIv3___RNAseq.g11726.t1		
OG0019026		Montipora_capitata_HIv3___RNAseq.g25871.t1		
OG0019027		Montipora_capitata_HIv3___RNAseq.g48482.t1		
OG0019028		Montipora_capitata_HIv3___TS.g32233.t1		
OG0019029		Montipora_capitata_HIv3___RNAseq.g36068.t1		
OG0019030		Montipora_capitata_HIv3___RNAseq.g29131.t1		
OG0019031		Montipora_capitata_HIv3___TS.g4710.t1		
OG0019032		Montipora_capitata_HIv3___RNAseq.g877.t1		
OG0019033		Montipora_capitata_HIv3___RNAseq.g50086.t1		
OG0019034		Montipora_capitata_HIv3___RNAseq.g45487.t1		
OG0019035		Montipora_capitata_HIv3___RNAseq.g19450.t1		
OG0019036		Montipora_capitata_HIv3___RNAseq.g26833.t1		
OG0019037		Montipora_capitata_HIv3___RNAseq.g29084.t1		
OG0019038		Montipora_capitata_HIv3___RNAseq.g9743.t1		
OG0019039		Montipora_capitata_HIv3___TS.g29073.t4		
OG0019040		Montipora_capitata_HIv3___RNAseq.g26781.t1		
OG0019041		Montipora_capitata_HIv3___RNAseq.g9265.t1		
OG0019042		Montipora_capitata_HIv3___RNAseq.g31544.t1		
OG0019043		Montipora_capitata_HIv3___RNAseq.g13526.t1		
OG0019044		Montipora_capitata_HIv3___RNAseq.g36921.t1		
OG0019045		Montipora_capitata_HIv3___RNAseq.g15087.t1		
OG0019046		Montipora_capitata_HIv3___RNAseq.g22246.t2		
OG0019047		Montipora_capitata_HIv3___RNAseq.g19622.t1		
OG0019048		Montipora_capitata_HIv3___RNAseq.g14799.t1		
OG0019049		Montipora_capitata_HIv3___TS.g4697.t1		
OG0019050		Montipora_capitata_HIv3___TS.g50522.t1		
OG0019051		Montipora_capitata_HIv3___RNAseq.g18394.t1		
OG0019052		Montipora_capitata_HIv3___RNAseq.g20932.t1		
OG0019053		Montipora_capitata_HIv3___RNAseq.g1345.t1		
OG0019054		Montipora_capitata_HIv3___RNAseq.g12429.t1		
OG0019055		Montipora_capitata_HIv3___RNAseq.g1780.t1		
OG0019056		Montipora_capitata_HIv3___TS.g21810.t1		
OG0019057		Montipora_capitata_HIv3___TS.g37361.t1		
OG0019058		Montipora_capitata_HIv3___RNAseq.g7252.t1		
OG0019059		Montipora_capitata_HIv3___TS.g42962.t1		
OG0019060		Montipora_capitata_HIv3___TS.g49721.t1		
OG0019061		Montipora_capitata_HIv3___TS.g46498.t2		
OG0019062		Montipora_capitata_HIv3___RNAseq.g29115.t1		
OG0019063		Montipora_capitata_HIv3___RNAseq.g23111.t1		
OG0019064		Montipora_capitata_HIv3___RNAseq.g29889.t1		
OG0019065		Montipora_capitata_HIv3___RNAseq.g1705.t1		
OG0019066		Montipora_capitata_HIv3___TS.g13620.t1		
OG0019067		Montipora_capitata_HIv3___RNAseq.g14050.t1		
OG0019068		Montipora_capitata_HIv3___RNAseq.g37187.t1		
OG0019069		Montipora_capitata_HIv3___RNAseq.g19133.t1		
OG0019070		Montipora_capitata_HIv3___TS.g27100.t1		
OG0019071		Montipora_capitata_HIv3___RNAseq.g2015.t1		
OG0019072		Montipora_capitata_HIv3___RNAseq.g37327.t1		
OG0019073		Montipora_capitata_HIv3___TS.g11361.t1		
OG0019074		Montipora_capitata_HIv3___RNAseq.g15293.t1		
OG0019075		Montipora_capitata_HIv3___RNAseq.g30243.t1		
OG0019076		Montipora_capitata_HIv3___RNAseq.g23575.t1		
OG0019077		Montipora_capitata_HIv3___RNAseq.g49237.t1		
OG0019078		Montipora_capitata_HIv3___RNAseq.g19253.t1		
OG0019079		Montipora_capitata_HIv3___RNAseq.g8885.t1		
OG0019080		Montipora_capitata_HIv3___RNAseq.g21808.t1		
OG0019081		Montipora_capitata_HIv3___RNAseq.g49956.t1		
OG0019082		Montipora_capitata_HIv3___TS.g7431.t1		
OG0019083		Montipora_capitata_HIv3___RNAseq.g4029.t1		
OG0019084		Montipora_capitata_HIv3___TS.g3578.t1		
OG0019085		Montipora_capitata_HIv3___RNAseq.g23478.t1		
OG0019086		Montipora_capitata_HIv3___RNAseq.g49702.t1		
OG0019087		Montipora_capitata_HIv3___RNAseq.g48264.t1		
OG0019088		Montipora_capitata_HIv3___RNAseq.g1151.t1		
OG0019089		Montipora_capitata_HIv3___TS.g38559.t1		
OG0019090		Montipora_capitata_HIv3___RNAseq.g2966.t1		
OG0019091		Montipora_capitata_HIv3___RNAseq.g40936.t1		
OG0019092		Montipora_capitata_HIv3___TS.g48076.t1		
OG0019093		Montipora_capitata_HIv3___RNAseq.g46777.t1		
OG0019094		Montipora_capitata_HIv3___RNAseq.g15998.t1		
OG0019095		Montipora_capitata_HIv3___TS.g26268.t1		
OG0019096		Montipora_capitata_HIv3___RNAseq.g31650.t1		
OG0019097		Montipora_capitata_HIv3___RNAseq.g24280.t1		
OG0019098		Montipora_capitata_HIv3___RNAseq.g14739.t1		
OG0019099		Montipora_capitata_HIv3___TS.g39159.t1		
OG0019100		Montipora_capitata_HIv3___RNAseq.g26644.t1		
OG0019101		Montipora_capitata_HIv3___RNAseq.g15415.t1		
OG0019102		Montipora_capitata_HIv3___RNAseq.g3286.t1b		
OG0019103		Montipora_capitata_HIv3___RNAseq.g22138.t1b		
OG0019104		Montipora_capitata_HIv3___RNAseq.g47942.t1		
OG0019105		Montipora_capitata_HIv3___RNAseq.g17379.t1		
OG0019106		Montipora_capitata_HIv3___TS.g48910.t1		
OG0019107		Montipora_capitata_HIv3___RNAseq.g49754.t1		
OG0019108		Montipora_capitata_HIv3___RNAseq.g14240.t1		
OG0019109		Montipora_capitata_HIv3___TS.g16658.t1		
OG0019110		Montipora_capitata_HIv3___RNAseq.g11105.t1		
OG0019111		Montipora_capitata_HIv3___RNAseq.g25913.t1		
OG0019112		Montipora_capitata_HIv3___RNAseq.g6723.t1		
OG0019113		Montipora_capitata_HIv3___TS.g48046.t2b		
OG0019114		Montipora_capitata_HIv3___RNAseq.g28230.t1		
OG0019115		Montipora_capitata_HIv3___TS.g27506.t1		
OG0019116		Montipora_capitata_HIv3___TS.g22170.t3		
OG0019117		Montipora_capitata_HIv3___RNAseq.g24835.t1		
OG0019118		Montipora_capitata_HIv3___TS.g166.t1		
OG0019119		Montipora_capitata_HIv3___TS.g2471.t1		
OG0019120		Montipora_capitata_HIv3___RNAseq.g16654.t1		
OG0019121		Montipora_capitata_HIv3___RNAseq.g38772.t1		
OG0019122		Montipora_capitata_HIv3___RNAseq.g11153.t1		
OG0019123		Montipora_capitata_HIv3___RNAseq.11679_t		
OG0019124		Montipora_capitata_HIv3___RNAseq.g30488.t1		
OG0019125		Montipora_capitata_HIv3___RNAseq.g17850.t1		
OG0019126		Montipora_capitata_HIv3___RNAseq.g36002.t1		
OG0019127		Montipora_capitata_HIv3___RNAseq.g37132.t1		
OG0019128		Montipora_capitata_HIv3___TS.g38143.t1		
OG0019129		Montipora_capitata_HIv3___RNAseq.g12011.t1		
OG0019130		Montipora_capitata_HIv3___RNAseq.g42102.t1		
OG0019131		Montipora_capitata_HIv3___RNAseq.g25747.t1		
OG0019132		Montipora_capitata_HIv3___RNAseq.g41185.t1		
OG0019133		Montipora_capitata_HIv3___RNAseq.g28396.t1		
OG0019134		Montipora_capitata_HIv3___RNAseq.g47823.t1		
OG0019135		Montipora_capitata_HIv3___TS.g12394.t1		
OG0019136		Montipora_capitata_HIv3___RNAseq.g20124.t1		
OG0019137		Montipora_capitata_HIv3___TS.g9417.t2		
OG0019138		Montipora_capitata_HIv3___RNAseq.g45548.t1		
OG0019139		Montipora_capitata_HIv3___RNAseq.g19569.t1		
OG0019140		Montipora_capitata_HIv3___TS.g40141.t1		
OG0019141		Montipora_capitata_HIv3___RNAseq.g28741.t1		
OG0019142		Montipora_capitata_HIv3___RNAseq.g27995.t1		
OG0019143		Montipora_capitata_HIv3___RNAseq.g14030.t1		
OG0019144		Montipora_capitata_HIv3___RNAseq.g29615.t1		
OG0019145		Montipora_capitata_HIv3___RNAseq.g40324.t1c		
OG0019146		Montipora_capitata_HIv3___RNAseq.g26806.t1		
OG0019147		Montipora_capitata_HIv3___RNAseq.g31330.t1		
OG0019148		Montipora_capitata_HIv3___RNAseq.g7974.t1		
OG0019149		Montipora_capitata_HIv3___RNAseq.g3381.t1		
OG0019150		Montipora_capitata_HIv3___RNAseq.g42221.t1		
OG0019151		Montipora_capitata_HIv3___TS.g12289.t1		
OG0019152		Montipora_capitata_HIv3___RNAseq.g20454.t1		
OG0019153		Montipora_capitata_HIv3___TS.g10928.t1		
OG0019154		Montipora_capitata_HIv3___RNAseq.g17573.t1		
OG0019155		Montipora_capitata_HIv3___TS.g12401.t1		
OG0019156		Montipora_capitata_HIv3___RNAseq.g43161.t1b		
OG0019157		Montipora_capitata_HIv3___RNAseq.g6198.t1		
OG0019158		Montipora_capitata_HIv3___RNAseq.g3155.t1		
OG0019159		Montipora_capitata_HIv3___RNAseq.g50103.t1		
OG0019160		Montipora_capitata_HIv3___RNAseq.g46068.t1		
OG0019161		Montipora_capitata_HIv3___TS.g45442.t1		
OG0019162		Montipora_capitata_HIv3___RNAseq.g25177.t1		
OG0019163		Montipora_capitata_HIv3___RNAseq.g18271.t1		
OG0019164		Montipora_capitata_HIv3___RNAseq.g11011.t1		
OG0019165		Montipora_capitata_HIv3___TS.g45603.t1		
OG0019166		Montipora_capitata_HIv3___TS.g40814.t1b		
OG0019167		Montipora_capitata_HIv3___RNAseq.g18334.t1		
OG0019168		Montipora_capitata_HIv3___RNAseq.g28389.t1		
OG0019169		Montipora_capitata_HIv3___RNAseq.g6960.t1		
OG0019170		Montipora_capitata_HIv3___RNAseq.g22915.t1		
OG0019171		Montipora_capitata_HIv3___RNAseq.g18336.t1		
OG0019172		Montipora_capitata_HIv3___RNAseq.g11878.t1		
OG0019173		Montipora_capitata_HIv3___TS.g27681.t1b		
OG0019174		Montipora_capitata_HIv3___RNAseq.g47621.t1		
OG0019175		Montipora_capitata_HIv3___RNAseq.g47413.t1		
OG0019176		Montipora_capitata_HIv3___RNAseq.g10087.t1		
OG0019177		Montipora_capitata_HIv3___RNAseq.g10720.t1		
OG0019178		Montipora_capitata_HIv3___TS.g33869.t1		
OG0019179		Montipora_capitata_HIv3___RNAseq.g1837.t1		
OG0019180		Montipora_capitata_HIv3___RNAseq.g27291.t1		
OG0019181		Montipora_capitata_HIv3___RNAseq.g19370.t1		
OG0019182		Montipora_capitata_HIv3___TS.g16399.t1		
OG0019183		Montipora_capitata_HIv3___RNAseq.g33115.t1		
OG0019184		Montipora_capitata_HIv3___RNAseq.22332_t		
OG0019185		Montipora_capitata_HIv3___RNAseq.g48851.t1b		
OG0019186		Montipora_capitata_HIv3___RNAseq.g37084.t1		
OG0019187		Montipora_capitata_HIv3___RNAseq.g27762.t1		
OG0019188		Montipora_capitata_HIv3___TS.g9791.t1a		
OG0019189		Montipora_capitata_HIv3___RNAseq.g49314.t1		
OG0019190		Montipora_capitata_HIv3___RNAseq.g35404.t1		
OG0019191		Montipora_capitata_HIv3___RNAseq.g15589.t1		
OG0019192		Montipora_capitata_HIv3___RNAseq.g13327.t1		
OG0019193		Montipora_capitata_HIv3___RNAseq.g46402.t1		
OG0019194		Montipora_capitata_HIv3___RNAseq.g10480.t1		
OG0019195		Montipora_capitata_HIv3___RNAseq.g48179.t1		
OG0019196		Montipora_capitata_HIv3___RNAseq.g28085.t1		
