"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"GO:0090254",0.0130748397659471,0.997136754319055,6,20,"cell elongation involved in imaginal disc-derived wing morphogenesis","BP"
"GO:0007292",0.0133952588070386,0.990318216685688,83,632,"female gamete generation","BP"
"GO:0051148",0.0136484231235084,0.995033422770466,11,51,"negative regulation of muscle cell differentiation","BP"
"GO:0061138",0.0139707332001829,0.992179770787761,28,176,"morphogenesis of a branching epithelium","BP"
"GO:0060325",0.0140511382378718,0.996351949063949,7,26,"face morphogenesis","BP"
"GO:0021795",0.0142515589211752,0.994494812247612,12,58,"cerebral cortex cell migration","BP"
"GO:0009950",0.0142908501258745,0.993571944042288,16,86,"dorsal/ventral axis specification","BP"
"GO:0043616",0.0143044620302758,0.998110887775192,4,10,"keratinocyte proliferation","BP"
"GO:0030010",0.0144537128206037,0.99242009239147,23,138,"establishment of cell polarity","BP"
"GO:0090280",0.0144944004460454,0.998078045018279,4,10,"positive regulation of calcium ion import","BP"
"GO:0014855",0.0145601753387858,0.997336939667567,5,15,"striated muscle cell proliferation","BP"
"GO:0090279",0.0146952866485909,0.997305789039078,5,15,"regulation of calcium ion import","BP"
"GO:0045992",0.0149311543245962,0.994814757772071,10,45,"negative regulation of embryonic development","BP"
"GO:0051640",0.0152571392575451,0.98912066435921,74,558,"organelle localization","BP"
"GO:0048489",0.0152837820930122,0.992072520455914,22,131,"synaptic vesicle transport","BP"
"GO:0097480",0.0152837820930122,0.992072520455914,22,131,"establishment of synaptic vesicle localization","BP"
"GO:0007163",0.0155094814744175,0.990116023766076,43,298,"establishment or maintenance of cell polarity","BP"
"GO:0060541",0.0156758525053671,0.989644355100846,50,356,"respiratory system development","BP"
"GO:0032774",0.0158247651974304,0.988749946828313,72,542,"RNA biosynthetic process","BP"
"GO:0006366",0.0158470781588476,0.989114146490029,60,440,"transcription by RNA polymerase II","BP"
"GO:0045778",0.016270084595754,0.992785628502126,15,80,"positive regulation of ossification","BP"
"GO:0050000",0.0163144729566984,0.993565659308958,12,59,"chromosome localization","BP"
"GO:0002011",0.0164341101527422,0.993216867696189,13,66,"morphogenesis of an epithelial sheet","BP"
"GO:0048754",0.0165636642704148,0.990933401919839,25,155,"branching morphogenesis of an epithelial tube","BP"
"GO:1902745",0.0167993268446986,0.996066130004819,6,21,"positive regulation of lamellipodium organization","BP"
"GO:0051782",0.0168280908685416,0.996057852215115,6,21,"negative regulation of cell division","BP"
"GO:0061162",0.0168726388003869,0.994893581710156,8,33,"establishment of monopolar cell polarity","BP"
"GO:0061339",0.0168726388003869,0.994893581710156,8,33,"establishment or maintenance of monopolar cell polarity","BP"
"GO:0016226",0.0169018936107029,0.996036597338982,6,21,"iron-sulfur cluster assembly","BP"
"GO:0031163",0.0169018936107029,0.996036597338982,6,21,"metallo-sulfur cluster assembly","BP"
"GO:0015742",0.0172698796473964,0.99857069935957,3,6,"alpha-ketoglutarate transport","BP"
"GO:0045819",0.0172925196292724,0.99856809661545,3,6,"positive regulation of glycogen catabolic process","BP"
"GO:0009644",0.0173155542390655,0.998565447086011,3,6,"response to high light intensity","BP"
"GO:1901535",0.0173656947714039,0.998559674788777,3,6,"regulation of DNA demethylation","BP"
"GO:1990359",0.0173686826506469,0.998559330603438,3,6,"stress response to zinc ion","BP"
"GO:1905277",0.0173741387779449,0.99855870202913,3,6,"negative regulation of epithelial tube formation","BP"
"GO:0061324",0.0173754193673007,0.998558554486963,3,6,"canonical Wnt signaling pathway involved in positive regulation of cardiac outflow tract cell proliferation","BP"
"GO:0051503",0.0173806796319615,0.998557948383143,3,6,"adenine nucleotide transport","BP"
"GO:0071073",0.0174137028006488,0.998554141653484,3,6,"positive regulation of phospholipid biosynthetic process","BP"
"GO:0030381",0.0174309743606577,0.9985521495161,3,6,"chorion-containing eggshell pattern formation","BP"
"GO:0045039",0.017445649608159,0.998550456213473,3,6,"protein insertion into mitochondrial inner membrane","BP"
"GO:0097479",0.0180137009511573,0.990496940817166,22,133,"synaptic vesicle localization","BP"
"GO:0006006",0.0183035299689109,0.992027636409848,14,74,"glucose metabolic process","BP"
"GO:0009301",0.0183840210688833,0.992613065578082,12,60,"snRNA transcription","BP"
"GO:0042795",0.0183840210688833,0.992613065578082,12,60,"snRNA transcription by RNA polymerase II","BP"
"GO:0030239",0.0184826070240176,0.992238524916761,13,67,"myofibril assembly","BP"
"GO:1903428",0.0189013310650965,0.993618759409403,9,40,"positive regulation of reactive oxygen species biosynthetic process","BP"
"GO:0043050",0.0193486476152533,0.996124059439219,5,16,"pharyngeal pumping","BP"
"GO:0031641",0.0194096195222557,0.996108621791263,5,16,"regulation of myelination","BP"
"GO:0045214",0.0202309347364379,0.993638719729994,8,34,"sarcomere organization","BP"
"GO:0071897",0.0204987633337981,0.989222662080314,21,127,"DNA biosynthetic process","BP"
"GO:0021700",0.0206627136688892,0.986427087836356,45,320,"developmental maturation","BP"
"GO:0034332",0.0207095374546245,0.991155516124251,13,68,"adherens junction organization","BP"
"GO:0060872",0.0207118996870546,0.996821046988367,4,11,"semicircular canal development","BP"
"GO:1901483",0.0207349750063174,0.996816397435384,4,11,"regulation of transcription factor catabolic process","BP"
"GO:1901485",0.0207349750063174,0.996816397435384,4,11,"positive regulation of transcription factor catabolic process","BP"
"GO:0038031",0.0208148324488331,0.996800293431936,4,11,"non-canonical Wnt signaling pathway via JNK cascade","BP"
"GO:0014888",0.0208199194906012,0.996799266891194,4,11,"striated muscle adaptation","BP"
"GO:1905314",0.0208450413647202,0.996794196204668,4,11,"semi-lunar valve development","BP"
"GO:0099024",0.0208656658881396,0.991448396831386,12,61,"plasma membrane invagination","BP"
"GO:2000027",0.0209000320595505,0.987180317541178,34,230,"regulation of animal organ morphogenesis","BP"
"GO:0009953",0.0210664425624918,0.987174493049987,33,222,"dorsal/ventral pattern formation","BP"
"GO:0001763",0.0211380755520203,0.987723786326265,28,182,"morphogenesis of a branching structure","BP"
"GO:0051260",0.0211686296054847,0.987330364732966,31,206,"protein homooligomerization","BP"
"GO:0060039",0.0211762720321787,0.993946588057157,7,28,"pericardium development","BP"
"GO:0007095",0.0219371694473214,0.992376272360996,9,41,"mitotic G2 DNA damage checkpoint signaling","BP"
"GO:0006351",0.022450894366723,0.983824569290889,70,534,"DNA-templated transcription","BP"
"GO:0097659",0.022450894366723,0.983824569290889,70,534,"nucleic acid-templated transcription","BP"
"GO:0033554",0.0225479110286598,0.981826516470634,160,1331,"cellular response to stress","BP"
"GO:0018394",0.0227255877792816,0.988870297381297,17,98,"peptidyl-lysine acetylation","BP"
"GO:0030278",0.0227841862243704,0.987680424060844,22,136,"regulation of ossification","BP"
"GO:0051656",0.0228146511952833,0.984046798961927,59,440,"establishment of organelle localization","BP"
"GO:0043525",0.0232814171157123,0.989882348011236,13,69,"positive regulation of neuron apoptotic process","BP"
"GO:0048634",0.0239864577269311,0.987171284250105,21,129,"regulation of muscle organ development","BP"
"GO:0040007",0.0243009698113675,0.982640576657182,65,493,"growth","BP"
"GO:0030041",0.0251440536478889,0.994524011100199,5,17,"actin filament polymerization","BP"
"GO:0009408",0.0255675763203127,0.984890333448333,28,185,"response to heat","BP"
"GO:0045682",0.0255975735018287,0.990832883347272,9,42,"regulation of epidermis development","BP"
"GO:0046849",0.025612961029759,0.990826386904998,9,42,"bone remodeling","BP"
"GO:0034654",0.0257432537922818,0.979920167376361,115,933,"nucleobase-containing compound biosynthetic process","BP"
"GO:0006790",0.0257931558148672,0.982713151314927,46,333,"sulfur compound metabolic process","BP"
"GO:0022409",0.0258521560854367,0.986835294671501,18,107,"positive regulation of cell-cell adhesion","BP"
"GO:0044264",0.0259740215594375,0.988524661324851,13,70,"cellular polysaccharide metabolic process","BP"
"GO:0045324",0.0260808010145846,0.993122470074468,6,23,"late endosome to vacuole transport","BP"
"GO:0034331",0.0261309202534325,0.993106131672605,6,23,"cell junction maintenance","BP"
"GO:0031325",0.0262312802034948,0.978090243819033,222,1902,"positive regulation of cellular metabolic process","BP"
"GO:0043627",0.0263112706484928,0.988812250957038,12,63,"response to estrogen","BP"
"GO:0001570",0.026441037943527,0.988748833935551,12,63,"vasculogenesis","BP"
"GO:0006635",0.0265011114761977,0.989230843945618,11,56,"fatty acid beta-oxidation","BP"
"GO:0006473",0.026753819178331,0.986034026038679,19,115,"protein acetylation","BP"
"GO:0006475",0.0271904456264023,0.986379333429959,17,100,"internal protein amino acid acetylation","BP"
"GO:0035051",0.0271904767552485,0.986379315959837,17,100,"cardiocyte differentiation","BP"
"GO:0007155",0.0277316564043808,0.981235395235594,47,343,"cell adhesion","BP"
"GO:0032231",0.0279380148992405,0.987076889091324,14,78,"regulation of actin filament bundle assembly","BP"
"GO:0070734",0.027947603900204,0.99693441908674,3,7,"histone H3-K27 methylation","BP"
"GO:0010744",0.027976943795499,0.996929920269729,3,7,"positive regulation of macrophage derived foam cell differentiation","BP"
"GO:1905146",0.0280497912576337,0.996918741723867,3,7,"lysosomal protein catabolic process","BP"
"GO:0050847",0.0280500470242935,0.996918702454723,3,7,"progesterone receptor signaling pathway","BP"
"GO:0022606",0.0280649946133032,0.996916407216454,3,7,"establishment of proximal/distal cell polarity","BP"
"GO:0035320",0.0280649946133032,0.996916407216454,3,7,"imaginal disc-derived wing hair site selection","BP"
"GO:0060907",0.0280891264703699,0.996912700633876,3,7,"positive regulation of macrophage cytokine production","BP"
"GO:1901963",0.0281141366078819,0.996908857745781,3,7,"regulation of cell proliferation involved in outflow tract morphogenesis","BP"
"GO:0070875",0.0285757377212544,0.995010497896603,4,12,"positive regulation of glycogen metabolic process","BP"
"GO:0097501",0.0285873805634615,0.995007816876979,4,12,"stress response to metal ion","BP"
"GO:0006107",0.0286010846629855,0.995004660734815,4,12,"oxaloacetate metabolic process","BP"
"GO:0051797",0.0286091404231404,0.995002805202934,4,12,"regulation of hair follicle development","BP"
"GO:0045671",0.0286361924446352,0.994996572855255,4,12,"negative regulation of osteoclast differentiation","BP"
"GO:0090151",0.028647264092974,0.994994021552669,4,12,"establishment of protein localization to mitochondrial membrane","BP"
"GO:0060231",0.0286596515269988,0.994991166651007,4,12,"mesenchymal to epithelial transition","BP"
"GO:0021801",0.0286619545807517,0.994990635825828,4,12,"cerebral cortex radial glia-guided migration","BP"
"GO:0022030",0.0286619545807517,0.994990635825828,4,12,"telencephalon glial cell migration","BP"
"GO:0090209",0.0286834366916097,0.994985683772698,4,12,"negative regulation of triglyceride metabolic process","BP"
"GO:0038030",0.0287153826877501,0.994978317267232,4,12,"non-canonical Wnt signaling pathway via MAPK cascade","BP"
"GO:0007029",0.028884988779934,0.987031039435812,13,71,"endoplasmic reticulum organization","BP"
"GO:0034645",0.0289181017539598,0.976486838467721,160,1342,"cellular macromolecule biosynthetic process","BP"
"GO:0010812",0.0293697249885028,0.989192138337714,9,43,"negative regulation of cell-substrate adhesion","BP"
"GO:1902106",0.0294191014401145,0.989170675356623,9,43,"negative regulation of leukocyte differentiation","BP"
"GO:0022029",0.0295920936077511,0.98717809848348,12,64,"telencephalon cell migration","BP"
"GO:2000017",0.0297652306177949,0.998900927207574,2,3,"positive regulation of determination of dorsal identity","BP"
"GO:1902022",0.0297689131559848,0.998900715403559,2,3,"L-lysine transport","BP"
"GO:1903401",0.0297689131559848,0.998900715403559,2,3,"L-lysine transmembrane transport","BP"
"GO:1903826",0.0297689131559848,0.998900715403559,2,3,"L-arginine transmembrane transport","BP"
"GO:0061026",0.0297972715081519,0.998899083842915,2,3,"cardiac muscle tissue regeneration","BP"
"GO:1990418",0.0298200368169777,0.998897773419876,2,3,"response to insulin-like growth factor stimulus","BP"
"GO:0019086",0.0298317582586912,0.998897098480998,2,3,"late viral transcription","BP"
"GO:0007553",0.0298317615953873,0.998897098288843,2,3,"regulation of ecdysteroid metabolic process","BP"
"GO:0007554",0.0298317615953873,0.998897098288843,2,3,"regulation of ecdysteroid biosynthetic process","BP"
"GO:0045966",0.0298317615953873,0.998897098288843,2,3,"positive regulation of ecdysteroid metabolic process","BP"
"GO:0045998",0.0298317615953873,0.998897098288843,2,3,"positive regulation of ecdysteroid biosynthetic process","BP"
"GO:0015866",0.0298358905119891,0.998896860502795,2,3,"ADP transport","BP"
"GO:0015867",0.0298358905119891,0.998896860502795,2,3,"ATP transport","BP"
"GO:0002713",0.02985009725542,0.998896042184856,2,3,"negative regulation of B cell mediated immunity","BP"
"GO:0002890",0.02985009725542,0.998896042184856,2,3,"negative regulation of immunoglobulin mediated immune response","BP"
"GO:0035811",0.0298564582189597,0.99889567571598,2,3,"negative regulation of urine volume","BP"
"GO:0042665",0.0298800241383293,0.998894317638285,2,3,"regulation of ectodermal cell fate specification","BP"
"GO:0042666",0.0298800241383293,0.998894317638285,2,3,"negative regulation of ectodermal cell fate specification","BP"
"GO:0060054",0.0298800241383293,0.998894317638285,2,3,"positive regulation of epithelial cell proliferation involved in wound healing","BP"
"GO:0048850",0.0298813478587677,0.998894241335338,2,3,"hypophysis morphogenesis","BP"
"GO:0048852",0.0298813478587677,0.998894241335338,2,3,"diencephalon morphogenesis","BP"
"GO:0051664",0.0298929595578017,0.998893571920674,2,3,"nuclear pore localization","BP"
"GO:0098532",0.0298985435661155,0.998893249948857,2,3,"histone H3-K27 trimethylation","BP"
"GO:0019477",0.0299039668876691,0.998892937208833,2,3,"L-lysine catabolic process","BP"
"GO:0046440",0.0299039668876691,0.998892937208833,2,3,"L-lysine metabolic process","BP"
"GO:1904760",0.0299129244458551,0.998892420592382,2,3,"regulation of myofibroblast differentiation","BP"
"GO:0072592",0.0299163925077013,0.998892220552,2,3,"oxygen metabolic process","BP"
"GO:1990966",0.0299274288331992,0.998891583879164,2,3,"ATP generation from poly-ADP-D-ribose","BP"
"GO:0044333",0.0299499718016472,0.998890282978775,2,3,"Wnt signaling pathway involved in digestive tract morphogenesis","BP"
"GO:0030997",0.0299567366661011,0.998889892484065,2,3,"regulation of centriole-centriole cohesion","BP"
"GO:0035080",0.03000897378025,0.998886875431401,2,3,"heat shock-mediated polytene chromosome puffing","BP"
"GO:0003193",0.0300094817944098,0.998886846075137,2,3,"pulmonary valve formation","BP"
"GO:0035922",0.0300094817944098,0.998886846075137,2,3,"foramen ovale closure","BP"
"GO:0048369",0.0300094817944098,0.998886846075137,2,3,"lateral mesoderm morphogenesis","BP"
"GO:0048370",0.0300094817944098,0.998886846075137,2,3,"lateral mesoderm formation","BP"
"GO:0048620",0.0300094817944098,0.998886846075137,2,3,"post-embryonic hindgut morphogenesis","BP"
"GO:2000793",0.0300094817944098,0.998886846075137,2,3,"cell proliferation involved in heart valve development","BP"
"GO:0014068",0.0300311576648871,0.988176688238363,10,50,"positive regulation of phosphatidylinositol 3-kinase signaling","BP"
"GO:0051303",0.0300911382916086,0.987504689378943,11,57,"establishment of chromosome localization","BP"
"GO:0030859",0.0301521884806874,0.9906209985406,7,30,"polarized epithelial cell differentiation","BP"
"GO:0035089",0.0301992285824518,0.990603223440693,7,30,"establishment of apical/basal cell polarity","BP"
"GO:0010591",0.0302295151890088,0.990591775609962,7,30,"regulation of lamellipodium assembly","BP"
"GO:0042149",0.0302637059374501,0.990578848886388,7,30,"cellular response to glucose starvation","BP"
"GO:0140013",0.0303226296391331,0.981276567491177,31,212,"meiotic nuclear division","BP"
"GO:0061448",0.0304785524630374,0.982996198936302,22,140,"connective tissue development","BP"
"GO:0090175",0.0307529189642153,0.985574692988608,14,79,"regulation of establishment of planar polarity","BP"
"GO:0006974",0.0307812628563028,0.977141389603704,76,595,"cellular response to DNA damage stimulus","BP"
"GO:0051291",0.0309240489912757,0.985483363683596,14,79,"protein heterooligomerization","BP"
"GO:0010628",0.0314100079221112,0.974604021227466,147,1228,"positive regulation of gene expression","BP"
"GO:0022412",0.0315794276866108,0.975260645574235,111,905,"cellular process involved in reproduction in multicellular organism","BP"
"GO:0033006",0.0320059953818003,0.992471193628449,5,18,"regulation of mast cell activation involved in immune response","BP"
"GO:0043304",0.0320059953818003,0.992471193628449,5,18,"regulation of mast cell degranulation","BP"
"GO:1905331",0.0320347111336023,0.992462595373191,5,18,"negative regulation of morphogenesis of an epithelium","BP"
"GO:0008209",0.0320704200875427,0.99245190002941,5,18,"androgen metabolic process","BP"
"GO:0048771",0.0321030002604921,0.985351337572541,13,72,"tissue remodeling","BP"
"GO:1904948",0.0321096553505117,0.992440144496049,5,18,"midbrain dopaminergic neuron differentiation","BP"
"GO:0006582",0.0323856303238978,0.988732208701546,8,37,"melanin metabolic process","BP"
"GO:0045428",0.0326636328143726,0.988616284436629,8,37,"regulation of nitric oxide biosynthetic process","BP"
"GO:0021885",0.0329910334738682,0.985451052756788,12,65,"forebrain cell migration","BP"
"GO:0045935",0.0331391096828137,0.973392143323808,135,1122,"positive regulation of nucleobase-containing compound metabolic process","BP"
"GO:0045893",0.0332391899046914,0.973930681226526,110,898,"positive regulation of DNA-templated transcription","BP"
"GO:0007281",0.0334738401007196,0.974261238899132,94,756,"germ cell development","BP"
"GO:0042773",0.0335586012223594,0.985799007543106,11,58,"ATP synthesis coupled electron transport","BP"
"GO:0042775",0.0335586012223594,0.985799007543106,11,58,"mitochondrial ATP synthesis coupled electron transport","BP"
"GO:0048635",0.0335843969449555,0.987306526249262,9,44,"negative regulation of muscle organ development","BP"
"GO:0045880",0.0335949480907411,0.987301807204815,9,44,"positive regulation of smoothened signaling pathway","BP"
"GO:0046854",0.0336950512365502,0.985731940298619,11,58,"phosphatidylinositol phosphate biosynthetic process","BP"
"GO:0060071",0.033808892965497,0.986393931155958,10,51,"Wnt signaling pathway, planar cell polarity pathway","BP"
"GO:0048589",0.0338356491202024,0.975559934230519,62,476,"developmental growth","BP"
"GO:0061180",0.0339905490750587,0.986308257177592,10,51,"mammary gland epithelium development","BP"
"GO:0009893",0.0340297882872176,0.97119306993393,238,2063,"positive regulation of metabolic process","BP"
"GO:1903825",0.0342433830248845,0.981255320857608,20,126,"organic acid transmembrane transport","BP"
"GO:1905039",0.0342433830248845,0.981255320857608,20,126,"carboxylic acid transmembrane transport","BP"
"GO:0006855",0.0354992744838361,0.982488486821955,15,88,"xenobiotic transmembrane transport","BP"
"GO:0006094",0.0357532156544546,0.988412870106735,7,31,"gluconeogenesis","BP"
"GO:0072659",0.0358970631307057,0.980962544180761,18,111,"protein localization to plasma membrane","BP"
"GO:0008104",0.0361209015566303,0.970392260699317,160,1352,"protein localization","BP"
"GO:0051179",0.0363054080607771,0.968214240963498,389,3471,"localization","BP"
"GO:0042306",0.0366347569317998,0.983564655617851,12,66,"regulation of protein import into nucleus","BP"
"GO:0016573",0.0369968060362108,0.98116147170845,16,96,"histone acetylation","BP"
"GO:1905330",0.0372468661059194,0.979072021812912,21,135,"regulation of morphogenesis of an epithelium","BP"
"GO:0048705",0.0374987482903312,0.977746970664694,25,167,"skeletal system morphogenesis","BP"
"GO:0045598",0.0375758442526348,0.983783179387766,11,59,"regulation of fat cell differentiation","BP"
"GO:0046889",0.0376146996642306,0.983763675571441,11,59,"positive regulation of lipid biosynthetic process","BP"
"GO:0060536",0.0380177828813299,0.992564646069463,4,13,"cartilage morphogenesis","BP"
"GO:0051262",0.0380209159242842,0.980111946138643,17,104,"protein tetramerization","BP"
"GO:0006289",0.0381063138093062,0.980061693644512,17,104,"nucleotide-excision repair","BP"
"GO:0090083",0.0381261812513527,0.992536540735757,4,13,"regulation of inclusion body assembly","BP"
"GO:0060856",0.0381410527360936,0.99253268271952,4,13,"establishment of blood-brain barrier","BP"
"GO:0044818",0.0381555874474635,0.984294962329938,10,52,"mitotic G2/M transition checkpoint","BP"
"GO:0032233",0.0383364471261385,0.985120487996526,9,45,"positive regulation of actin filament bundle assembly","BP"
"GO:0042311",0.0385041117803295,0.98870711245221,6,25,"vasodilation","BP"
"GO:0021889",0.038518794479794,0.988701756806575,6,25,"olfactory bulb interneuron differentiation","BP"
"GO:0001751",0.0386879340036594,0.979287301974404,18,112,"compound eye photoreceptor cell differentiation","BP"
"GO:0051234",0.0389694821324908,0.966249649671168,313,2766,"establishment of localization","BP"
"GO:0007304",0.0389857011765981,0.981665381075404,13,74,"chorion-containing eggshell formation","BP"
"GO:0005976",0.039050678882978,0.981630313935485,13,74,"polysaccharide metabolic process","BP"
"GO:1903508",0.039096400588754,0.968984453030494,114,940,"positive regulation of nucleic acid-templated transcription","BP"
"GO:0009059",0.0391080314969884,0.967811473617656,162,1374,"macromolecule biosynthetic process","BP"
"GO:0007276",0.0391167492143305,0.968432596204525,133,1111,"gamete generation","BP"
"GO:0034334",0.039841441230565,0.989944912503125,5,19,"adherens junction maintenance","BP"
"GO:0009126",0.0399363064947668,0.976145690947078,25,168,"purine nucleoside monophosphate metabolic process","BP"
"GO:0009167",0.0399363064947668,0.976145690947078,25,168,"purine ribonucleoside monophosphate metabolic process","BP"
"GO:1902680",0.0400970790857456,0.968154940162445,114,941,"positive regulation of RNA biosynthetic process","BP"
"GO:0051254",0.0402157660425457,0.967839929642966,121,1004,"positive regulation of RNA metabolic process","BP"
"GO:0018393",0.0402249312753479,0.979282416132395,16,97,"internal peptidyl-lysine acetylation","BP"
"GO:0010324",0.0405508305604576,0.981499906344898,12,67,"membrane invagination","BP"
"GO:0034605",0.0405914373373394,0.981478496741156,12,67,"cellular response to heat","BP"
"GO:0015747",0.0412244980785306,0.994390208383011,3,8,"urate transport","BP"
"GO:2001142",0.0412244980785306,0.994390208383011,3,8,"nicotinate transport","BP"
"GO:0009057",0.041381048888644,0.967680619074014,98,799,"macromolecule catabolic process","BP"
"GO:0003188",0.0414619645769898,0.994344698397347,3,8,"heart valve formation","BP"
"GO:0099515",0.0414698349463855,0.994343188130972,3,8,"actin filament-based transport","BP"
"GO:0003146",0.0415081594039518,0.99433583218399,3,8,"heart jogging","BP"
